"x","y","uniquesquirrelid","hectare","shift","date","hectaresquirrelnumber","age","primaryfurcolor","highlightfurcolor","combinationofcolors","colornotes","location","abovegroundsightermeasurement","specificlocation","running","chasing","climbing","eating","foraging","otheractivities","kuks","quaas","moans","tailflags","tailtwitches","approaches","indifferent","runsfrom","otherinteractions","latlon","zipcodes","communitydistricts","boroughboundaries","citycouncildistricts","policeprecincts"
"-73.9805518","40.7683045","2B-PM-1013-05","02B","PM",10132018,5,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,True,False,False,"climbing fence!",False,False,False,False,False,False,False,False,"snuck into bike cart!","POINT (-73.9805517765469 40.7683044693163)",NULL,19,4,19,13
"-73.9693210","40.7707450","8I-AM-1006-01","08I","AM",10062018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,True,False,False,False,NULL,True,False,False,False,False,False,True,False,NULL,"POINT (-73.9693209851947 40.7707450042769)",NULL,19,4,19,13
"-73.9567062","40.7974829","40C-PM-1006-02","40C","PM",10062018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9567062023419 40.797482865196)",NULL,19,4,19,13
"-73.9610388","40.7939529","34B-PM-1007-01","34B","PM",10072018,1,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9610388059192 40.79395293584)",NULL,19,4,19,13
"-73.9576223","40.7979747","40B-AM-1019-04","40B","AM",10192018,4,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,False,True,False,True,NULL,False,False,False,False,False,True,True,False,NULL,"POINT (-73.9576223390082 40.79797466396471)",NULL,19,4,19,13
"-73.9575518","40.7889158","31H-PM-1008-05","31H","PM",10082018,5,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Above Ground",NULL,NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9575517912392 40.7889158268192)",NULL,19,4,19,13
"-73.9676540","40.7777230","16F-AM-1008-02","16F","AM",10082018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE","near fence",False,False,False,False,True,NULL,False,False,False,False,True,False,False,False,NULL,"POINT (-73.9676539688726 40.7777229934129)",NULL,19,4,19,13
"-73.9778731","40.7708273","5B-PM-1013-05","05B","PM",10132018,5,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","3",NULL,True,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9778730762957 40.770827251547)",NULL,19,4,19,13
"-73.9754696","40.7681916","4E-AM-1020-02","04E","AM",10202018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Above Ground","15",NULL,False,False,True,False,True,"foraging (on the tree itself)",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9754696312232 40.768191647092)",NULL,19,4,19,13
"-73.9666945","40.7839956","22C-PM-1006-11","22C","PM",10062018,11,"Juvenile","Gray",NULL,"Gray+",NULL,"Above Ground","13",NULL,False,False,True,False,False,NULL,True,False,False,False,False,False,False,False,NULL,"POINT (-73.9666945123922 40.7839956493194)",NULL,19,4,19,13
"-73.9789401","40.7697373","4B-AM-1010-04","04B","AM",10102018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,True,False,False,NULL,"POINT (-73.9789401448556 40.7697373141498)",NULL,19,4,19,13
"-73.9726828","40.7705708","7F-AM-1008-08","07F","AM",10082018,8,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","20",NULL,False,False,True,False,False,"playing w/ #9",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9726828460055 40.7705707694822)",NULL,19,4,19,13
"-73.9782603","40.7705790","5B-PM-1013-06","05B","PM",10132018,6,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","5",NULL,True,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9782603348665 40.7705790257951)",NULL,19,4,19,13
"-73.9753094","40.7666674","2F-AM-1006-04","02F","AM",10062018,4,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Beautiful white puff at the end of its tail","Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.97530937770001 40.7666673897583)",NULL,19,4,19,13
"-73.9544278","40.7987827","42D-PM-1013-02","42D","PM",10132018,2,"Adult","Cinnamon","Gray","Cinnamon+Gray","Gray tail, Cinnamon feet","Ground Plane","FALSE",NULL,False,True,False,False,True,"chasing (chased by #1),found a nut,buried it",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9544278270221 40.7987827316512)",NULL,19,4,19,13
"-73.9728837","40.7708159","7F-AM-1008-10","07F","AM",10082018,10,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9728836727349 40.770815850599)",NULL,19,4,19,13
"-73.9545929","40.7986940","42D-AM-1014-02","42D","AM",10142018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","Gray & Cinnamon selected as Primary. White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9545929242174 40.7986940168685)",NULL,19,4,19,13
"-73.9734644","40.7782766","14A-PM-1014-05","14A","PM",10142018,5,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.97346444707661 40.7782766486921)",NULL,19,4,19,13
"-73.9690362","40.7767163","14F-PM-1012-09","14F","PM",10122018,9,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9690362384597 40.7767162824413)",NULL,19,4,19,13
"-73.9628933","40.7923116","32B-PM-1010-05","32B","PM",10102018,5,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9628932797886 40.7923116396365)",NULL,19,4,19,13
"-73.9770509","40.7710769","6C-AM-1007-02","06C","AM",10072018,2,"Adult",NULL,NULL,"+",NULL,"Above Ground","15",NULL,False,False,True,False,False,"pulling things off branches",False,False,False,False,False,False,False,False,NULL,"POINT (-73.9770508584979 40.7710769301257)",NULL,19,4,19,13
"-73.9545426","40.7956853","39F-PM-1006-04","39F","PM",10062018,4,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","35","in tree",False,False,True,False,False,"climbing down",False,False,False,False,False,False,False,True,"ran when saw me","POINT (-73.9545425520879 40.7956853415959)",NULL,19,4,19,13
"-73.9639025","40.7776953","18I-PM-1007-01","18I","PM",10072018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Above Ground","25",NULL,False,False,True,True,True,"hanging upside down",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9639024988123 40.7776953065849)",NULL,19,4,19,13
"-73.9607057","40.7889786","30E-AM-1008-03","30E","AM",10082018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","6",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9607056611532 40.7889786103871)",NULL,19,4,19,13
"-73.9655239","40.7815634","21E-AM-1017-03","21E","AM",10172018,3,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","7",NULL,False,True,False,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9655238539833 40.7815633947684)",NULL,19,4,19,13
"-73.9746049","40.7728777","8C-AM-1007-01","08C","AM",10072018,1,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE","behind fence, safe",True,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9746049088475 40.7728776887397)",NULL,19,4,19,13
"-73.9599202","40.7972600","38A-AM-1019-02","38A","AM",10192018,2,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","3",NULL,True,True,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9599202233536 40.7972599930224)",NULL,19,4,19,13
"-73.9806718","40.7692777","2A-AM-1010-07","02A","AM",10102018,7,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,True,False,False,False,"couldn't get near","POINT (-73.9806718258385 40.76927768969951)",NULL,19,4,19,13
"-73.9564216","40.7957539","38E-AM-1010-01","38E","AM",10102018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9564215689843 40.7957539444068)",NULL,19,4,19,13
"-73.9642666","40.7810385","21G-PM-1007-03","21G","PM",10072018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,True,False,False,True,False,NULL,"POINT (-73.96426660132072 40.7810384867375)",NULL,19,4,19,13
"-73.9752030","40.7671735","3F-AM-1006-04","03F","AM",10062018,4,"Adult","Cinnamon","White","Cinnamon+White",NULL,"Ground Plane","FALSE","on a rock",False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9752029513644 40.7671734667361)",NULL,19,4,19,13
"-73.9755837","40.7670239","2F-PM-1014-02","02F","PM",10142018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9755836827968 40.7670239327996)",NULL,19,4,19,13
"-73.9744555","40.7728498","8D-PM-1007-03","08D","PM",10072018,3,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,NULL,NULL,NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9744555348544 40.7728498106357)",NULL,19,4,19,13
"-73.9635606","40.7822070","22G-AM-1018-03","22G","AM",10182018,3,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9635606199784 40.782206970617)",NULL,19,4,19,13
"-73.9734969","40.7722755","8E-AM-1013-01","08E","AM",10132018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9734969320943 40.7722754599865)",NULL,19,4,19,13
"-73.9615090","40.7945150","35A-PM-1013-09","35A","PM",10132018,9,NULL,"Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9615090149261 40.7945150173918)",NULL,19,4,19,13
"-73.9770119","40.7732949","8A-AM-1013-04","08A","AM",10132018,4,"Juvenile",NULL,NULL,"+",NULL,"Above Ground","4","fence",True,True,False,True,True,"playing tag together",False,False,False,False,False,True,False,False,NULL,"POINT (-73.9770119133023 40.7732949090005)",NULL,19,4,19,13
"-73.9737060","40.7725660","8D-AM-1007-05","08D","AM",10072018,5,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","15",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9737060043988 40.7725660224983)",NULL,19,4,19,13
"-73.9736873","40.7649107","1I-PM-1012-02","01I","PM",10122018,2,"Juvenile","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Gray, Cinnamon, & White selected as Highlights. Made executive adjustments.","Above Ground","1","tree",False,False,True,False,False,NULL,True,False,False,False,False,False,False,True,NULL,"POINT (-73.9736873018042 40.7649106677138)",NULL,19,4,19,13
"-73.9617519","40.7947179","35A-PM-1013-04","35A","PM",10132018,4,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE","In the weeds by the pool",False,False,False,False,True,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9617519095277 40.7947179071388)",NULL,19,4,19,13
"-73.9594392","40.7841157","26I-PM-1010-03","26I","PM",10102018,3,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","black in tail","Above Ground","15","tree",False,False,True,True,True,NULL,False,False,False,False,True,False,True,False,NULL,"POINT (-73.9594391759139 40.784115697669)",NULL,19,4,19,13
"-73.9713665","40.7697179","7H-AM-1006-01","07H","AM",10062018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,"nut in mouth",False,False,False,False,False,False,True,False,NULL,"POINT (-73.9713665249614 40.7697178648002)",NULL,19,4,19,13
"-73.9759428","40.7715082","7C-PM-1020-06","07C","PM",10202018,6,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,NULL,False,True,False,False,False,False,False,False,NULL,"POINT (-73.9759428006237 40.7715081817329)",NULL,19,4,19,13
"-73.9710025","40.7792529","16C-AM-1014-01","16C","AM",10142018,1,"Juvenile","Gray",NULL,"Gray+",NULL,"Above Ground","40",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9710025484537 40.7792529489016)",NULL,19,4,19,13
"-73.9527197","40.7923638","36I-PM-1007-11","36I","PM",10072018,11,"Juvenile","Cinnamon","Gray","Cinnamon+Gray",NULL,"Above Ground","3",NULL,False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,"me!","POINT (-73.9527196716568 40.792363826828)",NULL,19,4,19,13
"-73.9592393","40.7961870","37B-AM-1018-02","37B","AM",10182018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9592392692535 40.7961869951798)",NULL,19,4,19,13
"-73.9747060","40.7728528","8C-AM-1007-02","08C","AM",10072018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,"peeps out from behind tree at cooing tourists","POINT (-73.9747060143742 40.7728528164878)",NULL,19,4,19,13
"-73.9726460","40.7656357","2I-AM-1006-02","02I","AM",10062018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9726459773995 40.7656357433691)",NULL,19,4,19,13
"-73.9560732","40.7980336","41D-PM-1014-02","41D","PM",10142018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9560731738677 40.7980336018554)",NULL,19,4,19,13
"-73.9701409","40.7695512","7I-PM-1013-04","07I","PM",10132018,4,"Adult","Cinnamon","Gray","Cinnamon+Gray",NULL,"Ground Plane","FALSE","Grass",True,False,False,True,False,NULL,False,False,False,True,False,False,False,False,NULL,"POINT (-73.9701408623121 40.7695511718541)",NULL,19,4,19,13
"-73.9699513","40.7722063","10G-PM-1017-05","10G","PM",10172018,5,"Juvenile","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9699513151755 40.7722062991044)",NULL,19,4,19,13
"-73.9770628","40.7728567","7B-AM-1008-06","07B","AM",10082018,6,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9770628333002 40.7728567364852)",NULL,19,4,19,13
"-73.9736801","40.7783070","14A-PM-1014-04","14A","PM",10142018,4,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NULL,"Ground Plane","FALSE",NULL,False,True,False,False,False,"chasing (#3)",False,False,False,False,True,False,True,False,NULL,"POINT (-73.9736800575584 40.7783069735758)",NULL,19,4,19,13
"-73.9564632","40.7904807","33G-AM-1013-01","33G","AM",10132018,1,"Adult","Cinnamon",NULL,"Cinnamon+",NULL,"Above Ground","13","shelter in hole in tree",False,False,True,False,False,NULL,False,False,False,False,False,False,True,True,NULL,"POINT (-73.9564632239432 40.7904807427954)",NULL,19,4,19,13
"-73.9653135","40.7817434","21E-PM-1012-01","21E","PM",10122018,1,"Adult","Gray",NULL,"Gray+",NULL,"Above Ground","20","in tree",False,False,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9653135277149 40.7817434070169)",NULL,19,4,19,13
"-73.9708861","40.7768377","14D-PM-1019-15","14D","PM",10192018,15,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9708860879459 40.7768376656119)",NULL,19,4,19,13
"-73.9530536","40.7929809","37I-AM-1010-02","37I","AM",10102018,2,"Adult","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9530535624781 40.7929809144271)",NULL,19,4,19,13
"-73.9734655","40.7715989","8E-PM-1008-06","08E","PM",10082018,6,"Adult","Gray","White","Gray+White",NULL,"Ground Plane","FALSE","5, 6, 7 all at same tree trunk base",False,True,True,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9734654671008 40.7715988711659)",NULL,19,4,19,13
"-73.9619673","40.7924177","33B-PM-1010-08","33B","PM",10102018,8,"Juvenile","Gray",NULL,"Gray+",NULL,"Above Ground",NULL,"running up tree",False,False,True,False,False,NULL,False,False,False,False,False,False,False,True,NULL,"POINT (-73.9619673317128 40.7924176673037)",NULL,19,4,19,13
"-73.9669783","40.7841167","22C-PM-1006-13","22C","PM",10062018,13,"Juvenile","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,True,False,False,False,False,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9669782832746 40.7841166727168)",NULL,19,4,19,13
"-73.9795585","40.7688959","3B-PM-1007-08","03B","PM",10072018,8,"Juvenile","Gray",NULL,"Gray+",NULL,"Ground Plane","FALSE",NULL,False,False,False,True,True,NULL,False,False,False,False,False,False,True,False,NULL,"POINT (-73.9795585338537 40.768895893226)",NULL,19,4,19,13
"-73.9790263","40.7683514","2C-PM-1013-07","02C","PM",10132018,7,"Adult","Gray","White","Gray+White",NULL,NULL,NULL,NULL,True,False,False,False,True,NULL,False,False,False,False,False,False,False,False,NULL,"POINT (-73.9790263372004 40.7683513714892)",NULL,19,4,19,13
